Nom,Prix,Mise_en_circulation,Première Main,Kilometrage,Carburant,Boîte de vitesse,Puissance fiscale,Puissance_din
Peugeot Traveller,32453.0,27/09/2019,0,85057,Diesel,Boîte manuelle,6.0,120.0
Lexus UX,36999.0,15/03/2019,0,7378,Hybride essence,Boîte automatique 1 rapport,7.0,152.0
DS DS 3 CROSSBACK,37999.0,31/08/2021,0,25,,,,7.0
Toyota RAV 4 Nouveau,35799.0,13/04/2021,0,47520,Hybride essence,Boîte automatique 1 rapport,9.0,178.0
Audi A3 Cabriolet,34499.0,28/05/2020,0,16520,Essence,Boîte automatique 7 rapports,8.0,150.0
BMW Série 3 Touring,35651.0,01/02/2019,0,51000,Diesel,Boîte automatique,10.0,190.0
Seat Tarraco,33955.0,01/09/2019,0,72000,,,10.0,187.0
Jaguar XE,37999.0,01/07/2020,0,7814,Diesel,Boîte automatique 8 rapports,10.0,180.0
Renault Master Fourgon,34099.0,08/12/2021,0,10,Diesel,Boîte manuelle,8.0,150.0
Opel GRANDLAND,35299.0,11/08/2022,1,0,,,7.0,130.0
Fiat SCUDO FOURGON,35799.0,15/09/2022,1,0,,,7.0,145.0
Toyota PROACE FOURGON,34699.0,09/09/2022,1,0,,,5.0,120.0
Land Rover RANGE ROVER EVOQUE CABRIOLET,35999.0,22/12/2016,0,48090,,,10.0,180.0
Jaguar F-Pace,38499.0,12/07/2018,0,31484,Diesel,Boîte automatique 8 rapports,11.0,180.0
Citroën JUMPY FOURGON,37599.0,14/07/2022,1,0,,,7.0,145.0
Ford Ranger,36499.0,08/01/2019,0,36360,,,11.0,200.0
Lexus RX,35999.0,08/06/2016,0,101048,,,15.0,263.0
Fiat SCUDO L2 VAN,35751.0,28/04/2022,0,10,,,6.0,120.0
Volkswagen T-ROC NOUVEAU,38399.0,31/08/2022,1,0,,,8.0,150.0
Citroën SUV C5 Aircross,39599.0,03/08/2022,1,0,,,13.0,225.0
Citroën Jumper Fourgon,36199.0,23/09/2022,1,0,,,7.0,120.0
Opel MOVANO FOURGON,35999.0,21/09/2022,1,0,,,7.0,120.0
Mercedes GLE,37199.0,06/06/2016,0,141363,,,16.0,258.0
Mercedes CLA Coupé,37999.0,24/05/2020,0,45175,,,,7.0
BMW Série 5,38099.0,17/05/2018,0,77398,Hybride essence rechargeable,Boîte automatique,8.0,184.0
Volkswagen T-Roc Cabriolet,38399.0,15/09/2022,1,0,,,8.0,150.0
Audi A6,39799.0,22/03/2019,0,64525,Micro-hybride diesel,Boîte automatique,11.0,204.0
Jaguar E-Pace,37699.0,04/06/2019,0,65038,Diesel,Boîte automatique,10.0,180.0
BMW Série 6 Gran Turismo,37999.0,28/09/2018,0,94235,,,16.0,265.0
Peugeot Boxer Fourgon,37899.0,30/05/2022,0,10,Diesel,Boîte manuelle,7.0,140.0
Peugeot e-2008,40299.0,22/04/2022,0,25,,,,7.0
Volkswagen Arteon Shooting Brake,39099.0,20/05/2021,0,98817,,,8.0,156.0
Volkswagen Touareg,39259.0,10/03/2016,0,44011,Diesel,Boîte automatique,16.0,262.0
BMW X6,40099.0,03/08/2016,0,117713,,,20.0,313.0
Mercedes Classe E Break,39999.0,15/04/2020,0,41112,,,11.0,194.0
Mercedes GLC Coupé,44499.0,08/08/2017,0,59085,Diesel,Boîte automatique 9 rapports,16.0,258.0
Mercedes Classe E Coupé,42099.0,21/11/2018,0,79752,Diesel,Boîte automatique,10.0,194.0
Fiat DUCATO FOURGON,40599.0,27/05/2022,1,0,,,7.0,140.0
Hyundai Ioniq 5,42999.0,29/03/2022,0,18235,,,,4.0
BMW M135i,42999.0,07/04/2021,0,13300,,,19.0,306.0
Kia EV6,44999.0,14/10/2021,0,12192,,,,4.0
Audi A6 Avant,44299.0,12/06/2020,0,52540,Micro-hybride diesel,Boîte automatique,11.0,204.0
Audi Q7,44999.0,07/06/2017,0,108600,Diesel,Boîte automatique 8 rapports,17.0,272.0
Volkswagen ID.4,43999.0,27/10/2021,0,15057,,,,5.0
Land Rover Velar,44199.0,13/06/2019,0,98174,Diesel,Boîte automatique,10.0,180.0
Mercedes SPRINTER FOURGON,44999.0,15/09/2020,0,29744,,,6.0,163.0
Ford Tourneo Custom,45742.0,28/08/2020,0,22521,,,,9.0
Mercedes GLB,47799.0,02/03/2021,0,19775,,,8.0,150.0
Volvo XC90,47499.0,07/11/2019,0,102986,,,17.0,303.0
DS DS9,48999.0,16/09/2021,0,6500,,,10.0,180.0
Volkswagen Id.3,47599.0,01/04/2021,0,1890,,,,11.0
Audi Q5 SPORTBACK,58399.0,29/08/2022,1,0,,,9.0,163.0
Audi A7 Sportback,48499.0,16/01/2019,0,65240,,,17.0,286.0
Audi A7,49699.0,27/06/2018,0,90114,,,22.0,340.0
Jaguar I-Pace,51099.0,13/06/2019,0,29836,,,,10.0
Mercedes CLASSE CLS COUPE,59299.0,30/12/2019,0,57215,,,22.0,340.0
Tesla MODEL X,59999.0,18/08/2017,0,115538,,,,
Mercedes EQC,69999.0,26/02/2021,0,5801,,,,8.0
Land Rover Range Rover Sport,74999.0,13/03/2019,0,45724,,,17.0,404.0
Renault Twingo 2,7799.0,17/03/2014,0,109190,Essence,Boîte manuelle 5 rapports,4.0,75.0
Seat Mii,7499.0,26/07/2012,0,82950,,,3.0,60.0
Dacia Logan MCV,11999.0,26/06/2017,0,33605,Essence,Boîte manuelle 5 rapports,4.0,75.0
Opel Karl,10499.0,27/09/2017,0,4689,Essence,Boîte manuelle 5 rapports,4.0,75.0
Suzuki BALENO,10799.0,30/09/2016,0,26690,Essence,Boîte manuelle 5 rapports,4.0,90.0
Toyota Aygo,11999.0,16/01/2019,0,42500,Essence,Boîte manuelle 5 rapports,4.0,69.0
Hyundai i20 ACTIVE,16299.0,22/10/2020,0,23137,,,5.0,100.0
Ford TRANSIT CONNECT FGN,17499.0,13/11/2017,0,40505,,,5.0,100.0
Audi A5 Cabriolet,16999.0,20/01/2011,0,135361,,,11.0,190.0
Ford Grand C-MAX,18499.0,13/12/2018,0,85368,Diesel,Boîte automatique 6 rapports,6.0,120.0
Opel Insignia Sports Tourer,17899.0,30/01/2018,0,78330,Diesel,Boîte automatique 8 rapports,10.0,170.0
Renault TRAFIC COMBI,25999.0,18/05/2016,0,85325,Diesel,Boîte manuelle 6 rapports,7.0,125.0
Toyota Yaris Hybride MY20,23399.0,19/10/2020,0,40886,,,5.0,92.0
Mercedes CLASSE C BREAK BUSINESS,23999.0,27/04/2017,0,38562,,,7.0,136.0
Peugeot 5008 Phase I,29599.0,17/06/2019,0,44148,,,7.0,130.0
Kia Niro Nouveau,31199.0,09/01/2020,0,46504,455 km,Électrique,,3.0
Audi TT,35095.0,01/07/2017,0,53050,Essence,Boîte automatique,13.0,226.0
Peugeot 208,10699.0,10/11/2016,0,144063,Essence,Boîte manuelle 5 rapports,5.0,110.0
Peugeot 3008,14499.0,24/06/2016,0,82888,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Dacia Duster,21399.0,01/12/2022,1,0,GPL,Boîte manuelle 6 rapports,5.0,100.0
Peugeot 2008,11499.0,21/04/2015,0,114916,Essence,Boîte manuelle 5 rapports,5.0,110.0
Renault Clio 4,10999.0,30/04/2013,0,82785,Essence,Boîte manuelle 5 rapports,5.0,90.0
Peugeot 308,13499.0,29/04/2016,0,132295,Essence,Boîte manuelle 6 rapports,6.0,130.0
Citroën C3,9499.0,22/04/2013,0,74892,Essence,Boîte manuelle 5 rapports,4.0,68.0
Dacia Sandero,13999.0,17/10/2022,0,2906,Essence,Boîte manuelle 5 rapports,4.0,67.0
Renault Captur,13999.0,27/04/2016,0,93281,Essence,Boîte automatique 6 rapports,6.0,120.0
Volkswagen Polo,10999.0,11/06/2015,0,125544,Diesel,Boîte manuelle 5 rapports,4.0,90.0
Nissan Qashqai,15599.0,13/12/2016,0,97248,Essence,Boîte manuelle 6 rapports,6.0,115.0
Ford PUMA,24890.0,01/10/2021,1,0,Micro-hybride essence,Boîte manuelle 6 rapports,6.0,125.0
Renault Zoé,8999.0,01/07/2014,0,46280,165 km,Électrique,,1.0
Fiat 500,9999.0,01/04/2014,0,48900,Essence,Boîte manuelle 5 rapports,4.0,69.0
Renault Mégane 4,14199.0,15/06/2016,0,78028,Diesel,Boîte manuelle 6 rapports,5.0,110.0
Citroën C4 Cactus,12299.0,23/08/2016,0,67857,Essence,Boîte manuelle 5 rapports,4.0,82.0
Renault Clio 5,18999.0,01/11/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,91.0
Toyota Yaris,13299.0,31/01/2014,0,90995,Hybride essence,Boîte automatique 1 rapport,3.0,75.0
Volkswagen Golf 7,14799.0,07/09/2015,0,60358,Essence,Boîte manuelle 5 rapports,5.0,85.0
Peugeot 2008 Nouveau,23199.0,30/12/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,100.0
Renault Kadjar,16299.0,28/06/2017,0,87531,Essence,Boîte manuelle 6 rapports,7.0,130.0
Citroën Berlingo,15499.0,03/06/2015,0,64595,Diesel,Boîte manuelle 5 rapports,5.0,92.0
Toyota C-HR,21999.0,01/06/2017,0,90935,Hybride essence,Boîte automatique 1 rapport,4.0,98.0
Nissan Juke,12799.0,25/05/2016,0,94962,Diesel,Boîte manuelle 6 rapports,5.0,110.0
Fiat Panda,9699.0,29/05/2015,0,38326,Essence,Boîte manuelle 5 rapports,4.0,69.0
Fiat 500X,12699.0,15/10/2015,0,76677,Diesel,Boîte manuelle 5 rapports,5.0,95.0
Toyota AYGO,10499.0,26/01/2016,0,53880,Essence,Boîte manuelle 5 rapports,4.0,69.0
Peugeot 5008,24799.0,25/09/2017,0,77683,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Citroën C4,13999.0,30/05/2016,0,80502,Essence,Boîte automatique 6 rapports,7.0,130.0
BMW Série 1,19499.0,15/04/2019,0,53440,Essence,Boîte manuelle 6 rapports,6.0,109.0
Audi A3 Sportback,19699.0,20/05/2016,0,101312,Diesel,Boîte manuelle 6 rapports,7.0,150.0
DS DS 3,10299.0,18/09/2014,0,117332,Diesel,Boîte manuelle 5 rapports,4.0,68.0
Citroën C4 Picasso,13499.0,24/05/2016,0,90390,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Volkswagen Up,8999.0,21/11/2017,0,55851,Essence,Boîte manuelle 5 rapports,3.0,60.0
Nissan Micra,10499.0,10/02/2017,0,34842,Essence,Boîte manuelle 5 rapports,4.0,80.0
Mini Mini,14999.0,15/12/2016,0,83445,Diesel,Boîte manuelle 6 rapports,4.0,95.0
Citroën C5 Aircross,20999.0,09/10/2019,0,98772,Diesel,Boîte automatique 8 rapports,6.0,131.0
Peugeot 308 Nouvelle,26399.0,30/08/2022,1,0,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Skoda Fabia,11999.0,17/02/2018,0,23085,Essence,Boîte manuelle 5 rapports,4.0,60.0
Renault Captur Nouveau,20899.0,01/10/2022,1,0,Essence,Boîte manuelle 6 rapports,5.0,90.0
Volkswagen Tiguan,19499.0,21/04/2016,0,135091,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Kia Picanto,11699.0,29/03/2018,0,47686,Essence,Boîte manuelle 5 rapports,4.0,67.0
Fiat Tipo,13499.0,04/02/2019,0,47975,Essence,Boîte manuelle 6 rapports,6.0,95.0
Opel Mokka,12699.0,31/03/2015,0,113889,Diesel,Boîte manuelle 6 rapports,7.0,136.0
Renault Clio 4 Estate,12799.0,26/06/2018,0,69963,Essence,Boîte manuelle 5 rapports,5.0,90.0
Renault Clio 4 Société,9499.0,14/10/2016,0,89265,,,4.0,75.0
Smart FORTWO,11299.0,30/05/2018,0,37365,Essence,Boîte automatique 6 rapports,4.0,71.0
Dacia Lodgy,12999.0,26/06/2017,0,110105,Diesel,Boîte manuelle 6 rapports,5.0,110.0
Ford Focus,13999.0,23/08/2017,0,72262,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Peugeot 508,14999.0,26/03/2015,0,127913,Diesel,Boîte automatique 6 rapports,11.0,200.0
Seat Ibiza,11499.0,26/04/2018,0,88022,Essence,Boîte manuelle 5 rapports,4.0,75.0
Audi A1 Sportback,22299.0,13/06/2019,0,30396,Essence,Boîte manuelle 6 rapports,6.0,116.0
Renault Scenic 3,11499.0,24/06/2014,0,77769,Essence,Boîte manuelle 6 rapports,6.0,115.0
Volkswagen T-Roc,21499.0,28/09/2019,0,55745,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Ford Ecosport,13999.0,21/03/2018,0,79545,Diesel,Boîte manuelle 6 rapports,5.0,100.0
Renault Mégane 3,10999.0,28/09/2015,0,134141,Diesel,Boîte manuelle 6 rapports,5.0,110.0
Suzuki Swift,15999.0,10/08/2018,0,44408,Essence,Boîte automatique 6 rapports,6.0,111.0
Audi Q2,20299.0,15/12/2017,0,73243,Diesel,Boîte manuelle 6 rapports,6.0,116.0
Renault Scénic 4,17499.0,29/11/2017,0,56403,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Fiat 500 L,11299.0,30/05/2016,0,56528,Diesel,Boîte manuelle 5 rapports,5.0,95.0
Citroën C3 Picasso,14799.0,28/04/2016,0,27562,Essence,Boîte manuelle 5 rapports,6.0,110.0
Nissan Note,9999.0,11/06/2015,0,62087,Essence,Boîte manuelle 5 rapports,4.0,80.0
Citroën C3 Societe,10399.0,30/01/2019,0,104094,,,5.0,100.0
Fiat Punto,9999.0,21/12/2016,0,61299,Essence,Boîte manuelle 5 rapports,4.0,69.0
Volkswagen TAIGO,28899.0,16/08/2022,1,0,Essence,Boîte automatique 7 rapports,8.0,150.0
Ford B-Max,10999.0,25/03/2016,0,103848,Diesel,Boîte manuelle 5 rapports,5.0,95.0
Fiat 500C,14799.0,30/05/2018,0,23047,Essence,Boîte manuelle 5 rapports,4.0,69.0
Jeep Renegade,21499.0,28/01/2020,0,31324,Essence,Boîte manuelle 6 rapports,7.0,120.0
Toyota Auris,15999.0,20/08/2013,0,73810,Hybride essence,Boîte automatique 1 rapport,5.0,98.0
Renault Mégane 4 Estate,19499.0,18/01/2021,0,42861,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Opel Crossland X,15999.0,31/12/2018,0,50093,Essence,Boîte manuelle 6 rapports,5.0,110.0
Smart FORFOUR,10499.0,04/05/2015,0,76029,Essence,Boîte manuelle 5 rapports,4.0,71.0
Kia Venga,10899.0,17/11/2016,0,42553,Essence,Boîte manuelle 5 rapports,5.0,90.0
Ford Kuga,17799.0,10/04/2017,0,85305,Diesel,Boîte manuelle 6 rapports,8.0,150.0
DS DS 4,13499.0,16/07/2015,0,67177,Essence,Boîte manuelle 6 rapports,7.0,130.0
Audi Q3,21299.0,27/04/2016,0,82000,Essence,Boîte manuelle 6 rapports,8.0,150.0
Mercedes Classe B,19499.0,28/11/2016,0,51049,60 km,Électrique,,2.0
Kia Sportage,19499.0,16/03/2017,0,48385,Essence,Boîte manuelle 6 rapports,7.0,132.0
Mercedes GLA,22299.0,05/01/2015,0,101337,Diesel,Boîte automatique 7 rapports,9.0,170.0
Kia Stonic,15999.0,04/04/2018,0,62228,Essence,Boîte manuelle 6 rapports,6.0,120.0
Fiat TIPO Station Wagon,12499.0,19/10/2017,0,107455,Essence,Boîte manuelle 6 rapports,7.0,120.0
Ford C-Max,12999.0,26/04/2017,0,118044,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Opel Mokka X,14799.0,28/06/2017,0,92606,Essence,Boîte manuelle 6 rapports,8.0,140.0
BMW X1,22999.0,18/09/2018,0,66044,Essence,Boîte manuelle 6 rapports,7.0,140.0
Renault Talisman,16999.0,31/03/2016,0,99967,Essence,Boîte automatique 7 rapports,8.0,150.0
Nissan Leaf,15999.0,23/07/2019,0,26899,203 km,Électrique,,4.0
DS DS7 CROSSBACK,27499.0,07/11/2019,0,57047,Diesel,Boîte automatique 8 rapports,6.0,130.0
Volkswagen T-CROSS,19999.0,27/06/2019,0,45831,Essence,Boîte manuelle 5 rapports,5.0,95.0
Renault Grand Scénic 4,23999.0,30/01/2020,0,31184,Diesel,Boîte automatique 6 rapports,6.0,120.0
Volkswagen Golf 8,23999.0,08/09/2020,0,20504,Essence,Boîte manuelle 6 rapports,7.0,130.0
Hyundai Tucson,19999.0,20/07/2016,0,33348,Essence,Boîte manuelle 6 rapports,7.0,132.0
Volkswagen Golf Sportsvan,16799.0,17/07/2018,0,22455,Essence,Boîte manuelle 5 rapports,5.0,85.0
Dacia SPRING,18799.0,14/12/2021,0,11738,,,,2.0
Fiat Tipo Berline,14499.0,19/11/2019,0,20389,Essence,Boîte manuelle 6 rapports,5.0,95.0
BMW Série 2 Active Tourer,19499.0,31/01/2017,0,79714,Essence,Boîte automatique 6 rapports,7.0,136.0
Mazda CX-5,15999.0,26/08/2015,0,96484,Diesel,Boîte manuelle 6 rapports,10.0,175.0
Citroën Grand C4 Picasso,19199.0,06/04/2018,0,52155,Diesel,Boîte automatique 6 rapports,6.0,120.0
Audi A4 Avant,20799.0,22/11/2016,0,94950,Diesel,Boîte manuelle 6 rapports,10.0,190.0
Seat Arona,15999.0,24/08/2018,0,68958,Essence,Boîte manuelle 5 rapports,5.0,95.0
Seat Leon,17399.0,01/12/2017,0,75350,Diesel,Boîte manuelle,8.0,150.0
Abarth 595,15999.0,29/08/2018,0,19792,Essence,Boîte manuelle 5 rapports,8.0,145.0
DS DS3 Crossback,26799.0,07/04/2020,0,37072,Essence,Boîte automatique,,6.0
Hyundai Tucson Nouveau,18299.0,08/11/2017,0,119945,Diesel,Boîte automatique 7 rapports,7.0,141.0
Citroën C4 Nouvelle,21999.0,04/02/2022,0,23634,Essence,Boîte manuelle 6 rapports,7.0,131.0
Toyota RAV4,23999.0,02/05/2018,0,124753,Hybride essence,Boîte automatique 1 rapport,8.0,155.0
Opel Grandland X,18799.0,30/07/2019,0,78428,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Opel Astra,18799.0,28/05/2021,0,10130,Essence,Boîte manuelle 6 rapports,7.0,130.0
Hyundai i20,17499.0,17/05/2021,0,7911,Essence,Boîte manuelle,,4.0
Opel Astra Sports Tourer,18299.0,29/11/2019,0,34763,Diesel,Boîte manuelle 6 rapports,6.0,122.0
Skoda KAMIQ,19399.0,01/07/2020,0,18978,Essence,Boîte manuelle 6 rapports,5.0,90.0
Seat Ateca,20999.0,30/07/2018,0,108306,Diesel,Boîte manuelle 6 rapports,8.0,150.0
DS DS3,16999.0,30/01/2017,0,70563,Essence,Boîte automatique 6 rapports,5.0,110.0
Volkswagen Scirocco,17499.0,18/11/2014,0,93352,Essence,Boîte manuelle 6 rapports,10.0,180.0
Peugeot RIFTER,21999.0,17/06/2019,0,21557,Diesel,Boîte manuelle,,5.0
DS DS 3 Cabriolet,16999.0,28/04/2018,0,22522,,,6.0,110.0
Fiat Fiorino,17999.0,24/09/2022,1,0,,,5.0,95.0
Skoda Scala,18699.0,13/01/2022,0,16177,Essence,Boîte manuelle,,4.0
Citroën GRAND C4 SPACETOURER,23199.0,11/10/2019,0,41850,Essence,Boîte manuelle 6 rapports,7.0,130.0
Kia Cee'd,18499.0,04/02/2019,0,55551,Essence,Boîte manuelle 6 rapports,6.0,120.0
Opel CROSSLAND NOUVEAU,18799.0,23/03/2021,0,27951,Diesel,Boîte manuelle 6 rapports,6.0,110.0
Kia Soul,17499.0,30/05/2017,0,54509,195 km,Électrique,,1.0
Skoda Fabia Combi,19899.0,08/09/2021,0,12311,,,,4.0
Toyota YARIS HYBRIDE,22999.0,01/10/2022,1,0,Hybride essence,Boîte automatique 1 rapport,5.0,92.0
Hyundai Bayon,18799.0,01/11/2021,0,17360,Essence,Boîte manuelle,,4.0
BMW X3,20399.0,16/12/2014,0,93439,Diesel,Boîte automatique 8 rapports,8.0,150.0
Hyundai i30,20399.0,29/03/2022,0,7321,Essence,Boîte manuelle,,6.0
Honda Jazz,19499.0,10/11/2020,0,37627,Hybride essence,Boîte automatique 1 rapport,5.0,97.0
Renault Talisman Estate,21299.0,15/02/2019,0,26020,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Peugeot 508 SW,25499.0,05/06/2019,0,23426,Diesel,Boîte automatique 8 rapports,6.0,130.0
Renault Arkana,33299.0,01/07/2022,1,0,Hybride essence,Boîte automatique 4 rapports,5.0,94.0
Skoda Superb,19499.0,07/04/2016,0,53286,Essence,Boîte automatique 7 rapports,8.0,150.0
Kia Ceed,20059.0,16/12/2021,0,25206,,,,5.0
Lexus CT,19999.0,15/01/2016,0,64042,Hybride essence,Boîte automatique 1 rapport,5.0,99.0
Mercedes CLA Shooting Brake,22499.0,17/08/2017,0,118768,Diesel,Boîte automatique 7 rapports,9.0,177.0
Jeep Compass,22499.0,22/01/2019,0,61202,Diesel,Boîte manuelle 6 rapports,6.0,120.0
Ford Focus SW,21499.0,22/12/2020,0,43853,Micro-hybride essence,Boîte manuelle,6.0,125.0
Renault Kadjar Nouveau,18999.0,15/11/2019,0,47793,Diesel,Boîte manuelle 6 rapports,6.0,115.0
Opel Crossland,20059.0,17/03/2021,0,7044,,,,4.0
Citroën C4 SPACETOURER,22999.0,14/04/2019,0,58505,Diesel,Boîte automatique,9.0,161.0
Renault TWINGO ELECTRIC,19999.0,31/03/2021,0,11807,,,,2.0
Hyundai Kona,25699.0,04/06/2020,0,23264,Hybride essence,Boîte automatique 6 rapports,5.0,105.0
Audi A4,21499.0,20/07/2018,0,84828,Diesel,Boîte manuelle 6 rapports,7.0,150.0
BMW Série 3,22999.0,07/02/2017,0,78752,Essence,Boîte automatique 8 rapports,7.0,136.0
Mazda CX-3,22799.0,09/12/2020,0,17495,Essence,Boîte automatique 6 rapports,6.0,121.0
Mercedes Classe C,24999.0,22/07/2016,0,36845,Diesel,Boîte automatique 7 rapports,7.0,136.0
Volkswagen Golf,25299.0,02/10/2020,0,14228,Essence,Boîte manuelle,,6.0
Nissan Qashqai Nouveau,22999.0,17/04/2019,0,29747,Diesel,Boîte manuelle 6 rapports,8.0,150.0
Fiat DOBLO CARGO,22799.0,12/12/2022,1,0,,,5.0,105.0
Kia Niro,26999.0,03/01/2020,0,35596,Hybride essence,Boîte automatique 6 rapports,5.0,105.0
Ford Fiesta Van,21099.0,22/08/2022,1,0,,,5.0,95.0
Suzuki Vitara,26267.0,09/02/2022,0,10,Micro-hybride essence,Boîte automatique,7.0,129.0
Alfa Romeo Giulia,23499.0,31/10/2017,0,76234,Diesel,Boîte automatique 8 rapports,9.0,180.0
Volkswagen e-Golf,23499.0,26/10/2018,0,19680,,,,4.0
Suzuki SX4 S-Cross,23499.0,05/08/2021,0,19000,Micro-hybride essence,Boîte manuelle,7.0,129.0
Renault Koleos,24999.0,30/06/2017,0,58031,Diesel,Boîte automatique 6 rapports,10.0,175.0
Renault EXPRESS,22599.0,31/10/2022,1,0,Diesel,Boîte manuelle 6 rapports,5.0,75.0
Ford Fiesta nouvelle,24499.0,05/04/2022,0,92,Micro-hybride essence,Boîte manuelle 6 rapports,8.0,155.0
Hyundai Ioniq,25999.0,14/05/2020,0,22577,294 km,Électrique,,1.0
Tesla MODEL 3,38999.0,21/10/2021,0,22491,448 km,Électrique,,7.0
Audi A3,27499.0,01/10/2020,0,19320,Diesel,Boîte manuelle,5.0,113.0
Mini Mini countryman,23299.0,13/04/2017,0,102943,,,10.0,190.0
Toyota YARIS CROSS,28999.0,03/08/2022,0,1249,,,5.0,92.0
Skoda Kodiaq,26999.0,24/08/2017,0,62370,Essence,Boîte automatique 6 rapports,8.0,150.0
Kia XCEED,24515.0,17/09/2019,0,14214,Essence,Boîte manuelle,7.0,140.0
Alfa Romeo Stelvio,24999.0,29/03/2018,0,115830,Diesel,Boîte automatique 8 rapports,10.0,180.0
Volkswagen T-Cross Nouveau,25999.0,01/12/2022,1,0,,,6.0,110.0
Mercedes Classe A Nouvelle,25799.0,10/07/2018,0,48961,Diesel,Boîte automatique 7 rapports,6.0,116.0
Audi A3 Berline,26999.0,16/07/2018,0,37770,,,7.0,150.0
Skoda Octavia,25399.0,07/10/2020,0,19390,Essence,Boîte manuelle,,7.0
Toyota Prius,25999.0,30/04/2018,0,68035,Hybride essence rechargeable,Boîte automatique,3.0,98.0
Volkswagen Touran,30259.0,01/06/2021,0,32540,Essence,Boîte manuelle,7.0,147.0
Renault Espace 5,31599.0,29/01/2018,0,57878,,,13.0,225.0
Volkswagen Golf 7 SW,24699.0,01/07/2020,0,30255,,,7.0,147.0
Audi A5 Sportback,27999.0,22/12/2017,0,21971,Essence,Boîte manuelle 6 rapports,10.0,190.0
Hyundai Kona Electric,26299.0,23/06/2020,0,19924,,Électrique,,1.0
Mercedes CLASSE C BREAK,25999.0,29/11/2017,0,68380,,,7.0,136.0
Audi A1 CITYCARVER,27899.0,31/08/2021,0,10,,,5.0,95.0
Kia ProCeed,26699.0,04/08/2021,0,19823,,,,8.0
Volkswagen Golf SW,27023.0,19/02/2019,0,57640,Essence,Boîte automatique,7.0,150.0
Opel Mokka Nouveau,25599.0,31/03/2022,0,15430,,,6.0,110.0
Peugeot 308 SW Nouvelle,29399.0,30/08/2022,1,0,Diesel,Boîte manuelle 6 rapports,7.0,130.0
Mercedes GLA Nouveau,28999.0,29/11/2017,0,46158,Essence,Boîte automatique 7 rapports,12.0,211.0
Toyota Corolla Touring Sport,29999.0,03/06/2020,0,43127,Hybride essence,Boîte automatique 1 rapport,8.0,152.0
Volkswagen Golf 8 SW,25999.0,01/06/2021,0,38230,,,5.0,108.0
BMW Série 4 Gran Coupé,27099.0,29/06/2017,0,42038,Diesel,Boîte automatique,10.0,190.0
Mitsubishi Outlander,27499.0,26/10/2018,0,59286,Hybride essence,Boîte automatique 1 rapport,5.0,135.0
Toyota RAV 4 IV,27499.0,06/06/2018,0,85116,Hybride essence,Boîte automatique 1 rapport,8.0,155.0
Volvo XC60,30099.0,18/07/2017,0,69741,Diesel,Boîte automatique,10.0,190.0
Toyota Corolla,29799.0,02/12/2022,1,0,Hybride essence,Boîte automatique 1 rapport,5.0,98.0
Ssangyong Korando,26788.0,23/10/2020,0,17558,,,,8.0
Skoda Karoq,31059.0,08/11/2021,0,25253,Essence,Boîte manuelle,,7.0
BMW I3,27499.0,19/11/2018,0,39421,,,,3.0
Mercedes Classe A,39999.0,01/10/2022,1,0,,,9.0,163.0
Audi A3 Sportback Nouvelle,29699.0,01/11/2020,0,5290,Diesel,Boîte manuelle,6.0,113.0
Mazda CX-30,30999.0,02/02/2022,0,5673,,,10.0,186.0
Land Rover Range Rover Evoque,34999.0,20/12/2017,0,21834,Diesel,Boîte automatique 9 rapports,10.0,180.0
Volkswagen Passat SW,30699.0,01/11/2020,0,19930,Diesel,Boîte automatique,6.0,120.0
Audi Q5,32999.0,06/04/2018,0,29423,Diesel,Boîte manuelle,8.0,150.0
Audi A1,32999.0,01/12/2021,0,7870,Essence,Boîte automatique,7.0,147.0
Mercedes GLC,35099.0,16/04/2019,0,70200,Diesel,Boîte automatique,10.0,170.0
Volvo XC40,31799.0,01/03/2019,0,54721,Diesel,Boîte automatique 8 rapports,8.0,150.0
Peugeot 3008 Nouveau,38399.0,07/05/2021,0,19615,Hybride essence rechargeable,Boîte automatique 8 rapports,10.0,180.0
Cupra Formentor,34548.0,05/05/2022,0,4720,,,8.0,150.0
Volkswagen Tiguan Nouveau,35699.0,18/05/2021,0,6040,Diesel,Boîte automatique,8.0,150.0
Peugeot Expert Fourgon,31399.0,31/01/2022,0,123,,,6.0,120.0
BMW Série 5 Touring,31709.0,18/05/2018,0,55726,Diesel,Boîte automatique,,10.0
Volkswagen Arteon,31599.0,26/02/2020,0,48653,Essence,Boîte automatique,,10.0
Audi Q3 Nouveau,40999.0,01/09/2022,1,0,Micro-hybride essence,Boîte automatique 7 rapports,8.0,150.0
